pattern_name,category,algorithm,pattern_length,preprocessing_time_ms,search_time_ms,cpu_time_ms,total_time_ms,total_time_with_preprocessing_ms,matches_count,comparisons,hash_verifications,peak_memory_kb,throughput_bp_per_ms,size_category,speedup_vs_regex
avg_long_3,average,rabin_karp,197,0.0,148.26258399989456,147.59999999999974,148.26258399989456,148.26258399989456,1,,,0.45,3372.395,large,0.01637831954073073
avg_long_3,average,suffix_tree,197,23.0882361141346,0.1171250187326222,0.1169999999994786,0.1171250187326222,23.205361132867225,1,,,0.14,4268942.7537,large,0.10464357623141493
avg_long_3,average,regex,197,0.0,2.4282919766847044,2.403000000000155,2.4282919766847044,2.4282919766847044,1,,,11.93,205906.0462,large,1.0
avg_long_4,average,kmp,166,0.0,192.35070899594575,191.5370000000003,192.35070899594575,192.35070899594575,1,,,1.48,2599.4185,large,0.010962179474024007
avg_long_4,average,boyer_moore,166,0.0,108.6859579954762,108.0400000000008,108.6859579954762,108.6859579954762,1,,,2.72,4600.4103,large,0.0194006938233648
avg_long_4,average,rabin_karp,166,0.0,148.69175001513213,147.90600000000074,148.69175001513213,148.69175001513213,1,,,0.39,3362.6613,large,0.014180901050359108
avg_long_4,average,suffix_tree,166,23.0882361141346,0.1200829865410924,0.1199999999990097,0.1200829865410924,23.208319100675695,1,,,0.14,4163787.1809,large,0.09085461919161268
avg_long_4,average,regex,166,0.0,2.1085829939693213,2.1020000000007144,2.1085829939693213,2.1085829939693213,1,,,10.16,237126.0707,large,1.0
avg_long_5,average,kmp,285,0.0,195.2147920092102,194.2820000000012,195.2147920092102,195.2147920092102,1,,,2.47,2561.2813,vlarge,0.013784385804756855
avg_long_5,average,boyer_moore,285,0.0,142.5790829816833,142.0510000000004,142.5790829816833,142.5790829816833,1,,,12.59,3506.8258,vlarge,0.018873147109495805
avg_long_5,average,rabin_karp,285,0.0,148.56379097909667,147.7459999999997,148.56379097909667,148.56379097909667,1,,,0.62,3365.5576,vlarge,0.01811286579398703
avg_long_5,average,suffix_tree,285,23.0882361141346,0.2469999890308827,0.2460000000006346,0.2469999890308827,23.335236103165485,1,,,0.17,2024291.5879,vlarge,0.1153155680942645
avg_long_5,average,regex,285,0.0,2.690916007850319,2.663000000000082,2.690916007850319,2.690916007850319,1,,,17.04,185810.3332,vlarge,1.0
avg_long_6,average,kmp,188,0.0,189.76529099745676,188.917,189.76529099745676,189.76529099745676,1,,,1.66,2634.8338,large,0.012115845843105879
avg_long_6,average,boyer_moore,188,0.0,167.15391699108295,166.3580000000007,167.15391699108295,167.15391699108295,1,,,3.07,2991.2551,large,0.013754789917486446
avg_long_6,average,rabin_karp,188,0.0,148.15562500734814,147.27399999999946,148.15562500734814,148.15562500734814,1,,,0.43,3374.8297,large,0.01551859412683981
avg_long_6,average,suffix_tree,188,23.0882361141346,0.124917016364634,0.1240000000013452,0.124917016364634,23.213153130499236,1,,,0.14,4002657.2404,large,0.09904587279340739
avg_long_6,average,regex,188,0.0,2.299167012097314,2.2999999999999687,2.299167012097314,2.299167012097314,1,,,11.44,217470.0652,large,1.0
avg_long_7,average,kmp,217,0.0,189.8156669922173,188.89399999999944,189.8156669922173,189.8156669922173,1,,,1.88,2634.1345,vlarge,0.01222479705363083
avg_long_7,average,boyer_moore,217,0.0,116.30187497939914,115.66999999999972,116.30187497939914,116.30187497939914,1,,,3.52,4299.1568,vlarge,0.019952025769063977
avg_long_7,average,rabin_karp,217,0.0,148.54145800927654,147.71299999999954,148.54145800927654,148.54145800927654,1,,,0.49,3366.0636,vlarge,0.015621618622018066
avg_long_7,average,suffix_tree,217,23.0882361141346,0.1307500060647726,0.1309999999996591,0.1307500060647726,23.218986120199375,1,,,0.14,3824091.6008,vlarge,0.0999379557129217
avg_long_7,average,regex,217,0.0,2.320458006579429,2.3199999999992116,2.320458006579429,2.320458006579429,1,,,13.08,215474.7031,vlarge,1.0
avg_long_8,average,kmp,214,0.0,191.32308301050216,190.50800000000123,191.32308301050216,191.32308301050216,1,,,1.86,2613.3804,vlarge,0.012634387578192702
avg_long_8,average,boyer_moore,214,0.0,103.4582089923788,102.80899999999882,103.4582089923788,103.4582089923788,1,,,3.47,4832.8693,vlarge,0.023364506373655523
avg_long_8,average,rabin_karp,214,0.0,147.79612500569783,147.12800000000038,147.79612500569783,147.79612500569783,1,,,0.48,3383.0386,vlarge,0.01635530013602339
avg_long_8,average,suffix_tree,214,23.0882361141346,0.1281250151805579,0.1289999999993796,0.1281250151805579,23.21636112931516,1,,,0.14,3902438.562,vlarge,0.10411838314994043
avg_long_8,average,regex,214,0.0,2.4172499834094197,2.4090000000001055,2.4172499834094197,2.4172499834094197,1,,,12.94,206846.6246,vlarge,1.0
avg_long_9,average,kmp,300,0.0,193.56770897866227,192.56400000000085,193.56770897866227,193.56770897866227,1,,,2.59,2583.0755,vlarge,0.014839122857110192
avg_long_9,average,boyer_moore,300,0.0,137.63945800019428,136.9679999999995,137.63945800019428,137.63945800019428,1,,,13.24,3632.6792,vlarge,0.020868834100608462
avg_long_9,average,rabin_karp,300,0.0,147.9300420032814,147.28099999999955,147.9300420032814,147.9300420032814,1,,,0.65,3379.9761,vlarge,0.019417117549659087
avg_long_9,average,suffix_tree,300,23.0882361141346,0.2449169987812638,0.2460000000006346,0.2449169987812638,23.333153112915863,1,,,0.17,2041507.9496,vlarge,0.12310273715701728
avg_long_9,average,regex,300,0.0,2.872375014703721,2.8639999999988675,2.872375014703721,2.872375014703721,1,,,17.79,174071.9779,vlarge,1.0
avg_medium_0,average,naive,32,0.0,666.7430830129888,664.1680000000001,666.7430830129888,666.7430830129888,1,,,1.15,749.914,medium,0.0033246194533715144
avg_medium_0,average,kmp,32,0.0,194.7858749772422,194.0030000000004,194.7858749772422,194.7858749772422,1,,,0.44,2566.9212,medium,0.011380019338901577
avg_medium_0,average,boyer_moore,32,0.0,149.28970800247043,148.57300000000072,149.28970800247043,149.28970800247043,1,,,0.63,3349.1927,medium,0.014848090024726954
avg_medium_0,average,rabin_karp,32,0.0,147.54333402379416,146.7159999999996,147.54333402379416,147.54333402379416,1,,,0.12,3388.8349,medium,0.015023837158433749
avg_medium_0,average,suffix_tree,32,23.0882361141346,0.0545840011909604,0.0549999999996941,0.0545840011909604,23.142820115325563,1,,,0.14,9160193.2634,medium,0.0957820616994714
avg_medium_0,average,regex,32,0.0,2.216667024185881,2.2169999999999135,2.216667024185881,2.216667024185881,1,,,2.38,225563.8734,medium,1.0
avg_medium_1,average,naive,48,0.0,666.6330420121085,664.2319999999984,666.6330420121085,666.6330420121085,1,,,0.25,750.0378,medium,0.003231099995934044
avg_medium_1,average,kmp,48,0.0,192.49145800131373,191.69199999999975,192.49145800131373,192.49145800131373,1,,,0.56,2597.5179,medium,0.011189888848574893
avg_medium_1,average,boyer_moore,48,0.0,210.6442079821136,209.72600000000165,210.6442079821136,210.6442079821136,1,,,0.88,2373.6708,medium,0.010225574393755566
avg_medium_1,average,rabin_karp,48,0.0,147.36795899807476,146.60100000000045,147.36795899807476,147.36795899807476,1,,,0.16,3392.8678,medium,0.014616189529794347
avg_medium_1,average,suffix_tree,48,23.0882361141346,0.0634579919278621,0.0619999999997844,0.0634579919278621,23.151694106062465,1,,,0.14,7879228.2077,medium,0.09303673456754903
avg_medium_1,average,regex,48,0.0,2.153958019334823,2.1460000000015356,2.153958019334823,2.153958019334823,1,,,3.41,232130.8008,medium,1.0
avg_medium_10,average,naive,30,0.0,653.8784170115832,650.8760000000002,653.8784170115832,653.8784170115832,1,,,0.25,764.6682,medium,0.0029103269769486903
avg_medium_10,average,kmp,30,0.0,190.31587499193847,189.26400000000143,190.31587499193847,190.31587499193847,1,,,0.42,2627.2112,medium,0.009999165843384976
avg_medium_10,average,boyer_moore,30,0.0,167.12183301569894,166.29700000000014,167.12183301569894,167.12183301569894,1,,,0.6,2991.8293,medium,0.01138690237136493
avg_medium_10,average,rabin_karp,30,0.0,147.61466599884443,146.88100000000048,147.61466599884443,147.61466599884443,1,,,0.12,3387.1973,medium,0.01289167294995074
avg_medium_10,average,suffix_tree,30,23.0882361141346,0.0540000037290155,0.0539999999986662,0.0540000037290155,23.142236117863614,1,,,0.14,9259258.6199,medium,0.08223060152793014
avg_medium_10,average,regex,30,0.0,1.902999996673316,1.9020000000011803,1.902999996673316,1.902999996673316,1,,,2.26,262743.0378,medium,1.0
avg_medium_11,average,naive,50,0.0,666.3421250123065,663.4530000000005,666.3421250123065,666.3421250123065,1,,,0.25,750.3653,medium,0.002948747990564932
avg_medium_11,average,kmp,50,0.0,192.838707996998,192.048999999999,192.838707996998,192.838707996998,1,,,0.58,2592.8404,medium,0.010189214720259344
avg_medium_11,average,boyer_moore,50,0.0,165.92770899296738,165.13400000000013,165.92770899296738,165.92770899296738,1,,,0.91,3013.3605,medium,0.011841753339956523
avg_medium_11,average,rabin_karp,50,0.0,146.63420798024163,145.899,146.63420798024163,146.63420798024163,1,,,0.16,3409.8455,medium,0.013399840523048786
avg_medium_11,average,suffix_tree,50,23.0882361141346,0.0488749938085675,0.0490000000006318,0.0488749938085675,23.13711110794317,1,,,0.14,10230180.3241,medium,0.08492309143487871
avg_medium_11,average,regex,50,0.0,1.9648750021588055,1.964000000000965,1.9648750021588055,1.9648750021588055,1,,,3.51,254469.1135,medium,1.0
avg_medium_12,average,naive,42,0.0,665.7567500078585,663.1540000000023,665.7567500078585,665.7567500078585,1,,,0.25,751.0251,medium,0.0034825648024618115
avg_medium_12,average,kmp,42,0.0,193.68220900651067,192.72700000000145,193.68220900651067,193.68220900651067,1,,,0.52,2581.5484,medium,0.01197085182202149
avg_medium_12,average,boyer_moore,42,0.0,136.42641602200456,135.70700000000002,136.42641602200456,136.42641602200456,1,,,0.79,3664.9794,medium,0.016994810038876724
avg_medium_12,average,rabin_karp,42,0.0,147.62562501709908,146.7470000000013,147.62562501709908,147.62562501709908,1,,,0.14,3386.9459,medium,0.01570554586515847
avg_medium_12,average,suffix_tree,42,23.0882361141346,0.0604169908910989,0.0600000000012812,0.0604169908910989,23.1486531050257,1,,,0.14,8275817.657,medium,0.10015878738428056
avg_medium_12,average,regex,42,0.0,2.3185410245787352,2.290999999999599,2.3185410245787352,2.3185410245787352,1,,,3.13,215652.8587,medium,1.0
avg_medium_13,average,naive,43,0.0,669.0023339760955,666.3619999999994,669.0023339760955,669.0023339760955,1,,,0.25,747.3815,medium,0.0030490671255544036
avg_medium_13,average,kmp,43,0.0,190.7787499949336,189.87399999999965,190.7787499949336,190.7787499949336,1,,,0.52,2620.837,medium,0.010692139577913427
avg_medium_13,average,boyer_moore,43,0.0,204.7298329998739,203.79199999999997,204.7298329998739,204.7298329998739,1,,,0.8,2442.243,medium,0.009963535814767832
avg_medium_13,average,rabin_karp,43,0.0,147.37349998904392,146.45499999999956,147.37349998904392,147.37349998904392,1,,,0.15,3392.7402,medium,0.013841247060002827
avg_medium_13,average,suffix_tree,43,23.0882361141346,0.0609580019954592,0.0600000000012812,0.0609580019954592,23.14919411613006,1,,,0.14,8202368.5756,medium,0.08811680498304479
avg_medium_13,average,regex,43,0.0,2.0398330234456807,2.034999999999343,2.0398330234456807,2.0398330234456807,1,,,3.18,245118.1024,medium,1.0
avg_medium_14,average,naive,41,0.0,667.8057499811985,665.2799999999992,667.8057499811985,667.8057499811985,1,,,0.25,748.7207,medium,0.0033061006470432256
avg_medium_14,average,kmp,41,0.0,193.95666700438596,193.2510000000001,193.95666700438596,193.95666700438596,1,,,0.51,2577.8954,medium,0.01138312519085565
avg_medium_14,average,boyer_moore,41,0.0,274.6960840013344,273.8949999999995,274.6960840013344,274.6960840013344,1,,,0.77,1820.1934,medium,0.00803736620468642
avg_medium_14,average,rabin_karp,41,0.0,146.55483400565572,146.0720000000002,146.55483400565572,146.55483400565572,1,,,0.14,3411.6923,medium,0.015064893881472542
avg_medium_14,average,suffix_tree,41,23.0882361141346,0.0612080038990825,0.0609999999987564,0.0612080038990825,23.149444118033685,1,,,0.14,8168866.2944,medium,0.0953730470094571
avg_medium_14,average,regex,41,0.0,2.207833022112027,2.2090000000005716,2.207833022112027,2.207833022112027,1,,,2.9,226466.4017,medium,1.0
avg_medium_15,average,naive,34,0.0,664.7729579999577,662.4860000000012,664.7729579999577,664.7729579999577,1,,,0.25,752.1365,medium,0.0032052296774507474
avg_medium_15,average,kmp,34,0.0,196.4450830128044,195.62099999999916,196.4450830128044,196.4450830128044,1,,,0.45,2545.2406,medium,0.010846542866177518
avg_medium_15,average,boyer_moore,34,0.0,277.3062909836881,274.32500000000107,277.3062909836881,277.3062909836881,1,,,0.66,1803.0604,medium,0.007683742067984748
avg_medium_15,average,rabin_karp,34,0.0,147.6634579885285,146.80500000000052,147.6634579885285,147.6634579885285,1,,,0.13,3386.0781,medium,0.014429771879740991
avg_medium_15,average,suffix_tree,34,23.0882361141346,0.1154580095317214,0.0870000000006143,0.1154580095317214,23.203694123666324,1,,,0.14,4330578.7275,medium,0.09182805127460077
avg_medium_15,average,regex,34,0.0,2.130750013748184,2.131000000002103,2.130750013748184,2.130750013748184,1,,,2.51,234659.1561,medium,1.0
avg_medium_16,average,naive,34,0.0,657.2466670186259,654.5769999999998,657.2466670186259,657.2466670186259,1,,,0.25,760.7494,medium,0.003072032287389364
avg_medium_16,average,kmp,34,0.0,189.78358400636353,188.71900000000252,189.78358400636353,189.78358400636353,1,,,0.45,2634.5798,medium,0.01063887054526573
avg_medium_16,average,boyer_moore,34,0.0,175.15491601079702,174.35399999999746,175.15491601079702,175.15491601079702,1,,,0.66,2854.6159,medium,0.011527412577650994
avg_medium_16,average,rabin_karp,34,0.0,147.81158400001004,146.8999999999987,147.81158400001004,147.81158400001004,1,,,0.13,3382.6848,medium,0.013659842667406418
avg_medium_16,average,suffix_tree,34,23.0882361141346,0.0484159972984343,0.0479999999996039,0.0484159972984343,23.136652111433037,1,,,0.14,10327165.1499,medium,0.08726772448043725
avg_medium_16,average,regex,34,0.0,2.019082981860265,2.0169999999986032,2.019082981860265,2.019082981860265,1,,,2.51,247637.1722,medium,1.0
avg_medium_17,average,naive,43,0.0,673.6342920048628,669.9159999999971,673.6342920048628,673.6342920048628,1,,,0.25,742.2425,medium,0.002866292632797289
avg_medium_17,average,kmp,43,0.0,193.07187499362044,192.1129999999991,193.07187499362044,193.07187499362044,1,,,0.52,2589.7091,medium,0.010000591792237763
avg_medium_17,average,boyer_moore,43,0.0,308.63458398380317,307.30000000000143,308.63458398380317,308.63458398380317,1,,,0.8,1620.0388,medium,0.006256048766312216
avg_medium_17,average,rabin_karp,43,0.0,148.55679200263694,147.80700000000024,148.55679200263694,148.55679200263694,1,,,0.15,3365.7162,medium,0.012997271833514573
avg_medium_17,average,suffix_tree,43,23.0882361141346,0.0606660032644867,0.0609999999987564,0.0606660032644867,23.14890211739909,1,,,0.14,8241848.368,medium,0.08340926919907406
avg_medium_17,average,regex,43,0.0,1.930833008373156,1.9320000000000448,1.930833008373156,1.930833008373156,1,,,3.18,258955.5895,medium,1.0
avg_medium_18,average,naive,33,0.0,673.4075830026995,670.931999999997,673.4075830026995,673.4075830026995,1,,,0.25,742.4924,medium,0.0036933427592499442
avg_medium_18,average,kmp,33,0.0,190.6941659981385,189.89299999999787,190.6941659981385,190.6941659981385,1,,,0.45,2621.9995,medium,0.013042480915390484
avg_medium_18,average,boyer_moore,33,0.0,291.5149170148652,289.00099999999895,291.5149170148652,291.5149170148652,1,,,0.64,1715.1781,medium,0.008531724709580472
avg_medium_18,average,rabin_karp,33,0.0,147.89758398546837,147.1209999999985,147.89758398546837,147.89758398546837,1,,,0.13,3380.7178,medium,0.01681653583300859
avg_medium_18,average,suffix_tree,33,23.0882361141346,0.0638750207144767,0.0639999999982876,0.0638750207144767,23.15211113484908,1,,,0.14,7827786.1112,medium,0.1074254095542652
avg_medium_18,average,regex,33,0.0,2.487125020707026,2.4629999999987717,2.487125020707026,2.487125020707026,1,,,2.49,201035.3303,medium,1.0
avg_medium_19,average,naive,38,0.0,735.3669999865815,677.7060000000006,735.3669999865815,735.3669999865815,1,,,0.25,679.9326,medium,0.0030865540544550577
avg_medium_19,average,kmp,38,0.0,191.2505419750232,190.43700000000285,191.2505419750232,191.2505419750232,1,,,0.48,2614.3717,medium,0.011867940199706512
avg_medium_19,average,boyer_moore,38,0.0,220.35583399701864,219.1230000000033,220.35583399701864,220.35583399701864,1,,,0.72,2269.0572,medium,0.010300385309298162
avg_medium_19,average,rabin_karp,38,0.0,147.9755420004949,147.2529999999992,147.9755420004949,147.9755420004949,1,,,0.14,3378.9368,medium,0.015338683438060625
avg_medium_19,average,suffix_tree,38,23.0882361141346,0.1140419917646795,0.1139999999999474,0.1140419917646795,23.20227810589928,1,,,0.14,4384349.9422,medium,0.0978244457273332
avg_medium_19,average,regex,38,0.0,2.2697499953210354,2.2529999999996164,2.2697499953210354,2.2697499953210354,1,,,2.66,220288.5785,medium,1.0
avg_medium_2,average,naive,56,0.0,652.6851250091568,649.9919999999975,652.6851250091568,652.6851250091568,1,,,0.25,766.0662,large,0.003307107684106404
avg_medium_2,average,kmp,56,0.0,187.89570897934027,186.84299999999965,187.89570897934027,187.89570897934027,1,,,0.62,2661.0507,large,0.011487755648837436
avg_medium_2,average,boyer_moore,56,0.0,137.27183398441412,136.6650000000007,137.27183398441412,137.27183398441412,1,,,1.0,3642.4078,large,0.015724274452869974
avg_medium_2,average,rabin_karp,56,0.0,148.70187500491738,148.00100000000072,148.70187500491738,148.70187500491738,1,,,0.17,3362.4324,large,0.01451562054714073
avg_medium_2,average,suffix_tree,56,23.0882361141346,0.0895420089364051,0.0890000000026702,0.0895420089364051,23.177778123071008,1,,,0.14,5583971.2102,large,0.0931279944418475
avg_medium_2,average,regex,56,0.0,2.158499992219731,2.1580000000014365,2.158499992219731,2.158499992219731,1,,,3.82,231642.3451,large,1.0
avg_medium_3,average,naive,39,0.0,664.1335420135874,661.7820000000023,664.1335420135874,664.1335420135874,1,,,0.25,752.8606,medium,0.003565359729632751
avg_medium_3,average,kmp,39,0.0,193.6031249933876,192.98700000000224,193.6031249933876,193.6031249933876,1,,,0.49,2582.6029,medium,0.012230561804591112
avg_medium_3,average,boyer_moore,39,0.0,268.81545898504555,268.30800000000113,268.81545898504555,268.81545898504555,1,,,0.74,1860.0121,medium,0.00880855213734316
avg_medium_3,average,rabin_karp,39,0.0,147.5202919973526,147.06699999999984,147.5202919973526,147.5202919973526,1,,,0.14,3389.3642,medium,0.016051181527190168
avg_medium_3,average,suffix_tree,39,23.0882361141346,0.1175829966086894,0.0870000000006143,0.1175829966086894,23.205819110743292,1,,,0.14,4252315.5084,medium,0.10203798342534617
avg_medium_3,average,regex,39,0.0,2.3678749857936054,2.3529999999993834,2.3678749857936054,2.3678749857936054,1,,,2.74,211159.7964,medium,1.0
avg_medium_4,average,naive,55,0.0,660.5431250063702,656.8439999999996,660.5431250063702,660.5431250063702,1,,,0.25,756.9528,large,0.0036953181300352672
avg_medium_4,average,kmp,55,0.0,194.20708299730904,193.35200000000088,194.20708299730904,194.20708299730904,1,,,0.62,2574.5714,large,0.012568630082045017
avg_medium_4,average,boyer_moore,55,0.0,127.12866702349856,126.72099999999986,127.12866702349856,127.12866702349856,1,,,0.99,3933.0232,large,0.019200366389863985
avg_medium_4,average,rabin_karp,55,0.0,147.68345799529925,147.25899999999825,147.68345799529925,147.68345799529925,1,,,0.17,3385.6195,large,0.016528032446151728
avg_medium_4,average,suffix_tree,55,23.0882361141346,0.2083329891320318,0.1899999999999124,0.2083329891320318,23.29656910326663,1,,,0.14,2400003.9652,large,0.10477581375550823
avg_medium_4,average,regex,55,0.0,2.440916985506192,2.4399999999999977,2.440916985506192,2.440916985506192,1,,,3.8,204841.0507,large,1.0
avg_medium_5,average,naive,58,0.0,668.038208008511,666.7859999999984,668.038208008511,668.038208008511,1,,,0.25,748.4602,large,0.003537722804035818
avg_medium_5,average,kmp,58,0.0,190.77225000364703,189.862999999999,190.77225000364703,190.77225000364703,1,,,0.64,2620.9263,large,0.012388248303376159
avg_medium_5,average,boyer_moore,58,0.0,226.92637500585988,225.953999999998,226.92637500585988,226.92637500585988,1,,,1.04,2203.3578,large,0.010414540849991124
avg_medium_5,average,rabin_karp,58,0.0,157.15204199659638,148.85699999999957,157.15204199659638,157.15204199659638,1,,,0.18,3181.6322,large,0.015038519209887951
avg_medium_5,average,suffix_tree,58,23.0882361141346,0.2096249954774975,0.2099999999991553,0.2096249954774975,23.2978611096121,1,,,0.14,2385211.739,large,0.10143995585345307
avg_medium_5,average,regex,58,0.0,2.3633340024389327,2.3640000000000327,2.3633340024389327,2.3633340024389327,1,,,3.91,211565.5254,large,1.0
avg_medium_6,average,naive,50,0.0,680.9714160044678,673.8700000000008,680.9714160044678,680.9714160044678,1,,,0.25,734.2452,medium,0.0029014932857279645
avg_medium_6,average,kmp,50,0.0,189.5863340178039,188.76599999999755,189.5863340178039,189.5863340178039,1,,,0.58,2637.3209,medium,0.010421816538338038
avg_medium_6,average,boyer_moore,50,0.0,173.9676249853801,172.95599999999922,173.9676249853801,173.9676249853801,1,,,0.91,2874.098,medium,0.011357480976564882
avg_medium_6,average,rabin_karp,50,0.0,147.2152089991141,146.33200000000102,147.2152089991141,147.2152089991141,1,,,0.16,3396.3882,medium,0.013421398541243914
avg_medium_6,average,suffix_tree,50,23.0882361141346,0.2491250052116811,0.2480000000026905,0.2491250052116811,23.337361119346284,1,,,0.14,2007024.5441,medium,0.08466398498121942
avg_medium_6,average,regex,50,0.0,1.975833991309628,1.9740000000005864,1.975833991309628,1.975833991309628,1,,,3.51,253057.6973,medium,1.0
avg_medium_7,average,naive,31,0.0,658.9685000071768,655.9489999999996,658.9685000071768,658.9685000071768,1,,,0.25,758.7616,medium,0.003621189753629772
avg_medium_7,average,kmp,31,0.0,195.1723339734599,199.6910000000014,195.1723339734599,195.1723339734599,1,,,0.43,2561.8385,medium,0.012226374156673547
avg_medium_7,average,boyer_moore,31,0.0,231.5277080051601,230.4880000000011,231.5277080051601,231.5277080051601,1,,,0.61,2159.5687,medium,0.010306541712655775
avg_medium_7,average,rabin_karp,31,0.0,148.53224999387749,147.80999999999975,148.53224999387749,148.53224999387749,1,,,0.12,3366.2723,medium,0.01606553445658522
avg_medium_7,average,suffix_tree,31,23.0882361141346,0.1676660031080246,0.1669999999975857,0.1676660031080246,23.255902117242627,1,,,0.14,2982119.1579,medium,0.10260836015565834
avg_medium_7,average,regex,31,0.0,2.386249980190769,2.387000000005912,2.386249980190769,2.386249980190769,1,,,2.37,209533.7891,medium,1.0
avg_medium_8,average,naive,44,0.0,659.8047910083551,656.8889999999997,659.8047910083551,659.8047910083551,1,,,0.25,757.7999,medium,0.00329200854772341
avg_medium_8,average,kmp,44,0.0,189.11516599473543,188.22000000000116,189.11516599473543,189.11516599473543,1,,,0.53,2643.8916,medium,0.011485504086376812
avg_medium_8,average,boyer_moore,44,0.0,241.8102500087116,240.9800000000004,241.8102500087116,241.8102500087116,1,,,0.82,2067.737,medium,0.008982592804689257
avg_medium_8,average,rabin_karp,44,0.0,148.69020800688304,147.83400000000313,148.69020800688304,148.69020800688304,1,,,0.15,3362.6962,medium,0.014608110654655986
avg_medium_8,average,suffix_tree,44,23.0882361141346,0.138667004648596,0.1369999999951687,0.138667004648596,23.2269031187832,1,,,0.14,3605760.4422,medium,0.0935158251928918
avg_medium_8,average,regex,44,0.0,2.172083011828363,2.172000000001617,2.172083011828363,2.172083011828363,1,,,3.2,230193.7805,medium,1.0
avg_medium_9,average,naive,59,0.0,663.5137499833945,660.7320000000029,663.5137499833945,663.5137499833945,1,,,0.25,753.5639,large,0.003407490775939458
avg_medium_9,average,kmp,59,0.0,192.77220900403336,191.91800000000111,192.77220900403336,192.77220900403336,1,,,0.65,2593.7349,large,0.011728438422003619
avg_medium_9,average,boyer_moore,59,0.0,177.446499990765,176.61100000000118,177.446499990765,177.446499990765,1,,,1.05,2817.7507,large,0.0127414008328994
avg_medium_9,average,rabin_karp,59,0.0,148.14624999416992,147.33900000000233,148.14624999416992,148.14624999416992,1,,,0.18,3375.0432,large,0.015261385170845645
avg_medium_9,average,suffix_tree,59,23.0882361141346,0.241125002503395,0.240000000005125,0.241125002503395,23.329361116637997,1,,,0.14,2073613.2496,large,0.0969129403704493
avg_medium_9,average,regex,59,0.0,2.2609169827774167,2.245999999999526,2.2609169827774167,2.2609169827774167,1,,,4.02,221149.208,large,1.0
avg_short_0,average,naive,6,0.0,677.8360829921439,675.0380000000007,677.8360829921439,677.8360829921439,111,,,4.23,737.6415,small,0.003313116612622414
avg_short_0,average,kmp,6,0.0,190.1486660062801,189.3000000000029,190.1486660062801,190.1486660062801,111,,,4.21,2629.5215,small,0.011810495620947485
